Sigla;Código;Município;2022;
MG;3158607;Santana do Deserto;6,22;
MG;3158706;Santana do Garambéu;11,1;
MG;3158805;Santana do Jacaré;10,18;
MG;3158904;Santana do Manhuaçu;11,12;
MG;3158953;Santana do Paraíso;3,88;
MG;3159001;Santana do Riacho;8,62;
MG;3159100;Santana dos Montes;6,75;
MG;3159209;Santa Rita de Caldas;5,15000000000001;
MG;3159308;Santa Rita de Jacutinga;6,63;
MG;3159357;Santa Rita de Minas;9,59999999999999;
MG;3159407;Santa Rita de Ibitipoca;10,16;
MG;3159506;Santa Rita do Itueto;13,37;
MG;3159605;Santa Rita do Sapucaí;5,33;
MG;3159704;Santa Rosa da Serra;9,39;
MG;3159803;Santa Vitória;6,93000000000001;
MG;3159902;Santo Antônio do Amparo;10,54;
MG;3160009;Santo Antônio do Aventureiro;7,86;
MG;3160108;Santo Antônio do Grama;10,4;
MG;3160207;Santo Antônio do Itambé;21,53;
MG;3160306;Santo Antônio do Jacinto;23,06;
MG;3160405;Santo Antônio do Monte;4,70999999999999;
MG;3160454;Santo Antônio do Retiro;22,27;
MG;3160504;Santo Antônio do Rio Abaixo;9,2;
MG;3160603;Santo Hipólito;11,32;
MG;3160702;Santos Dumont;5,34;
MG;3160801;São Bento Abade;9,84;
MG;3160900;São Brás do Suaçuí;3,63;
MG;3160959;São Domingos das Dores;10,03;
MG;3161007;São Domingos do Prata;8,67;
MG;3161056;São Félix de Minas;16,99;
MG;3161106;São Francisco;11,46;
MG;3161205;São Francisco de Paula;10,86;
MG;3161304;São Francisco de Sales;7,13;
MG;3161403;São Francisco do Glória;9,63;
MG;3161502;São Geraldo;7,47;
MG;3161601;São Geraldo da Piedade;14,55;
MG;3161650;São Geraldo do Baixio;14,82;
MG;3161700;São Gonçalo do Abaeté;8,52;
MG;3161809;São Gonçalo do Pará;4,67;
MG;3161908;São Gonçalo do Rio Abaixo;7,31999999999999;
MG;3162005;São Gonçalo do Sapucaí;5,18000000000001;
MG;3162104;São Gotardo;5,14;
MG;3162203;São João Batista do Glória;5,22;
MG;3162252;São João da Lagoa;9,58;
MG;3162302;São João da Mata;5,2;
MG;3162401;São João da Ponte;19,13;
MG;3162450;São João das Missões;17,66;
MG;3162500;São João del Rei;3,01000000000001;
MG;3162559;São João do Manhuaçu;8,68000000000001;
MG;3162575;São João do Manteninha;13,04;
MG;3162609;São João do Oriente;13,37;
MG;3162658;São João do Pacuí;15,34;
MG;3162708;São João do Paraíso;21,28;
MG;3162807;São João Evangelista;11,41;
MG;3162906;São João Nepomuceno;3,04000000000001;
MG;3162922;São Joaquim de Bicas;6,92;
MG;3162948;São José da Barra;5,18000000000001;
MG;3162955;São José da Lapa;3,72;
MG;3163003;São José da Safira;16,8;
MG;3163102;São José da Varginha;5,75;
MG;3163201;São José do Alegre;4,19;
MG;3163300;São José do Divino;16,59;
MG;3163409;São José do Goiabal;10,48;
MG;3163508;São José do Jacuri;16,18;
MG;3163607;São José do Mantimento;10,51;
MG;3163706;São Lourenço;2,78;
MG;3163805;São Miguel do Anta;11,06;
MG;3163904;São Pedro da União;6,23999999999999;
MG;3164001;São Pedro dos Ferros;10,31;
MG;3164100;São Pedro do Suaçuí;14,09;
MG;3164209;São Romão;9,14;
MG;3164308;São Roque de Minas;5,81999999999999;
MG;3164407;São Sebastião da Bela Vista;8,89;
MG;3164431;São Sebastião da Vargem Alegre;6,63;
MG;3164472;São Sebastião do Anta;13,63;
MG;3164506;São Sebastião do Maranhão;17,95;
MG;3164605;São Sebastião do Oeste;6,41;
MG;3164704;São Sebastião do Paraíso;4,39;
MG;3164803;São Sebastião do Rio Preto;7,86;
MG;3164902;São Sebastião do Rio Verde;4,09;
MG;3165008;São Tiago;5,37;
MG;3165107;São Tomás de Aquino;7,61;
MG;3165206;São Thomé das Letras;7,61;
MG;3165305;São Vicente de Minas;4,86;
MG;3165404;Sapucaí-Mirim;7,39;
MG;3165503;Sardoá;13,54;
MG;3165537;Sarzedo;3,45999999999999;
MG;3165552;Setubinha;24,64;
MG;3165560;Sem-Peixe;11,67;
MG;3165578;Senador Amaral;7,63;
MG;3165602;Senador Cortes;8,59999999999999;
MG;3165701;Senador Firmino;6,3;
MG;3165800;Senador José Bento;5,81999999999999;
MG;3165909;Senador Modestino Gonçalves;15,1;
MG;3166006;Senhora de Oliveira;8,55;
MG;3166105;Senhora do Porto;15,02;
MG;3166204;Senhora dos Remédios;7,40000000000001;
MG;3166303;Sericita;12,7;
MG;3166402;Seritinga;5,26000000000001;
MG;3166501;Serra Azul de Minas;21,77;
MG;3166600;Serra da Saudade;7,78;
MG;3166709;Serra dos Aimorés;14,54;
MG;3166808;Serra do Salitre;4,93000000000001;
MG;3166907;Serrania;9,19;
MG;3166956;Serranópolis de Minas;17,36;
MG;3167004;Serranos;9,25;
MG;3167103;Serro;11,71;
MG;3167202;Sete Lagoas;3,08;
MG;3167301;Silveirânia;9,11;
MG;3167400;Silvianópolis;9,42;
MG;3167509;Simão Pereira;4,98;
MG;3167608;Simonésia;10,73;
MG;3167707;Sobrália;14,63;
MG;3167806;Soledade de Minas;4,88;
MG;3167905;Tabuleiro;8,56999999999999;
MG;3168002;Taiobeiras;14,03;
MG;3168051;Taparuba;14,11;
MG;3168101;Tapira;4,58;
MG;3168200;Tapiraí;8,68000000000001;
MG;3168309;Taquaraçu de Minas;8,11;
MG;3168408;Tarumirim;11,57;
MG;3168507;Teixeiras;9,14;
MG;3168606;Teófilo Otoni;9,81999999999999;
MG;3168705;Timóteo;3,55;
MG;3168804;Tiradentes;4,73999999999999;
MG;3168903;Tiros;5,22;
MG;3169000;Tocantins;6,13;
MG;3169059;Tocos do Moji;8,04000000000001;
MG;3169109;Toledo;9,34;
MG;3169208;Tombos;6,81999999999999;
MG;3169307;Três Corações;5,22;
MG;3169356;Três Marias;5,98999999999999;
MG;3169406;Três Pontas;5,91;
MG;3169505;Tumiritinga;10,95;
MG;3169604;Tupaciguara;5,81;
MG;3169703;Turmalina;10,37;
MG;3169802;Turvolândia;6,23;
MG;3169901;Ubá;3,84;
MG;3170008;Ubaí;13,12;
MG;3170057;Ubaporanga;10,12;
MG;3170107;Uberaba;3,17;
MG;3170206;Uberlândia;2,87;
MG;3170305;Umburatiba;20,09;
MG;3170404;Unaí;5,34999999999999;
MG;3170438;União de Minas;10,99;
MG;3170479;Uruana de Minas;11,92;
MG;3170503;Urucânia;12,63;
MG;3170529;Urucuia;7,67;
MG;3170578;Vargem Alegre;14,65;
MG;3170602;Vargem Bonita;4,52;
MG;3170651;Vargem Grande do Rio Pardo;19,24;
MG;3170701;Varginha;3,42;
MG;3170750;Varjão de Minas;5,48999999999999;
MG;3170800;Várzea da Palma;8,08;
MG;3170909;Varzelândia;18,09;
MG;3171006;Vazante;4,16;
MG;3171030;Verdelândia;17,06;
MG;3171071;Veredinha;17,02;
MG;3171105;Veríssimo;7,45;
MG;3171154;Vermelho Novo;9,36;
MG;3171204;Vespasiano;4,01000000000001;
MG;3171303;Viçosa;4,36;
MG;3171402;Vieiras;8,03;
MG;3171501;Mathias Lobato;13,04;
MG;3171600;Virgem da Lapa;14,46;
MG;3171709;Virgínia;8,65000000000001;
MG;3171808;Virginópolis;7,89;
MG;3171907;Virgolândia;16,5;
MG;3172004;Visconde do Rio Branco;5,98999999999999;
MG;3172103;Volta Grande;7,34;
MG;3172202;Wenceslau Braz;6,54000000000001;
